"id","writ_id","tag_name","标签内容","父项id","开始时间","修改时间","数据导入类型，是否是本系统生成的数据 默认0 ","地区编码","操作类型","uuid","分类分级","加载时间","数据导入类型，是否是本系统生成的数据 默认0 ","地区编码"
WSE3205001000051221345603584,WS3205001000051221106528256,tag6,苏州市吴江区人民政府,,2025-08-20 14:46:32.000,2025-08-20 14:46:32.000,"0","320500",i,fec83564-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000051221353992192,WS3205001000051221106528256,tag7,,,2025-08-20 14:46:32.000,2025-08-20 14:46:32.000,"0","320500",i,fec83592-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000051221362380800,WS3205001000051221106528256,tag8,苏州市吴中区人民法院,,2025-08-20 14:46:32.000,2025-08-20 14:46:32.000,"0","320500",i,fec835bf-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000051221379158016,WS3205001000051221106528256,entity1-col1,"1、2、3、4",,2025-08-20 14:46:32.000,2025-08-20 14:46:32.000,"0","320500",i,fec835ec-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000051221387546624,WS3205001000051221106528256,entity1-col2,"2025年09月19日",,2025-08-20 14:46:32.000,2025-08-20 14:46:32.000,"0","320500",i,fec83618-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000051221408518144,WS3205001000051221106528256,tag1,（苏苏江）应急责改〔2025〕581号,,2025-08-20 14:46:32.000,2025-08-20 14:46:32.000,"0","320500",i,fec83648-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000051221421101056,WS3205001000051221106528256,writTypeName,责令限期整改指令书,,2025-08-20 14:46:32.000,2025-08-20 14:46:32.000,"0","320500",i,fec83676-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000053046291468288,WS3205001000052502579646464,tag2,张家港市索纳服装有限公司,"0",2025-08-20 14:53:47.000,2025-08-20 14:53:47.000,"0","320500",i,fec8370d-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000053046291468289,WS3205001000052502579646464,tag3,江苏省苏州市张家港市大新镇,"0",2025-08-20 14:53:47.000,2025-08-20 14:53:47.000,"0","320500",i,fec83741-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000053046291468290,WS3205001000052502579646464,tag4,秦国华,"0",2025-08-20 14:53:47.000,2025-08-20 14:53:47.000,"0","320500",i,fec83777-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000053046291468291,WS3205001000052502579646464,tag5,总经理,"0",2025-08-20 14:53:47.000,2025-08-20 14:53:47.000,"0","320500",i,fec837a3-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000053046291468292,WS3205001000052502579646464,tag6,"13901727158","0",2025-08-20 14:53:47.000,2025-08-20 14:53:47.000,"0","320500",i,fec837cf-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000053046291468294,WS3205001000052502579646464,tag8,"2025年08月20日14时19分","0",2025-08-20 14:53:47.000,2025-08-20 14:53:47.000,"0","320500",i,fec8382a-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000053046291468295,WS3205001000052502579646464,tag9,"2025年08月20日14时50分","0",2025-08-20 14:53:47.000,2025-08-20 14:53:47.000,"0","320500",i,fec83858-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000053046291468296,WS3205001000052502579646464,tag10,张家港市应急管理局,"0",2025-08-20 14:53:47.000,2025-08-20 14:53:47.000,"0","320500",i,fec83884-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000053046291468297,WS3205001000052502579646464,tag11,庄运、高秋虎,"0",2025-08-20 14:53:47.000,2025-08-20 14:53:47.000,"0","320500",i,fec838b1-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000053046291468298,WS3205001000052502579646464,tag12,"10050709035、10050724064","0",2025-08-20 14:53:47.000,2025-08-20 14:53:47.000,"0","320500",i,fec838df-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000053046291468299,WS3205001000052502579646464,tag13,"2025年8月20日下午，张家港市应急管理局执法人员对位于张家港市大新镇新业路6号4楼的张家港市索纳服装有限公司开展计划检查，由该单位厂长徐申德陪同，全程录音录像。经查，该单位从事服装加工，共有员工15人。主要设备有缝纫机、裁剪机。","0",2025-08-20 14:53:47.000,2025-08-20 14:53:47.000,"0","320500",i,fec83912-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000053046291468300,WS3205001000052502579646464,tag14Item,已配备兼职安全生产管理人员（徐子敬421127198912255219）,"0",2025-08-20 14:53:47.000,2025-08-20 14:53:47.000,"0","320500",i,fec83941-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000053046291468301,WS3205001000052502579646464,tag14Item,已为从业人员提供安全防护用品（防割手套）,"0",2025-08-20 14:53:47.000,2025-08-20 14:53:47.000,"0","320500",i,fec8396e-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000053046291468302,WS3205001000052502579646464,tag1,（苏苏张）应急现记〔2025〕689号,"0",2025-08-20 14:53:47.000,2025-08-20 14:53:47.000,"0","320500",i,fec839eb-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000053529206853632,WS3205001000053529089413120,tag2,吴江市易达喷织有限公司,"0",2025-08-20 14:55:42.000,2025-08-20 14:55:42.000,"0","320500",i,fec83a74-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000053529206853633,WS3205001000053529089413120,tag3,江苏省苏州市吴江区平望镇,"0",2025-08-20 14:55:42.000,2025-08-20 14:55:42.000,"0","320500",i,fec83aa2-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000053529206853634,WS3205001000053529089413120,tag4,严跃明,"0",2025-08-20 14:55:42.000,2025-08-20 14:55:42.000,"0","320500",i,fec83acd-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000053529206853635,WS3205001000053529089413120,tag5,法定代表人,"0",2025-08-20 14:55:42.000,2025-08-20 14:55:42.000,"0","320500",i,fec83bb9-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000053529206853636,WS3205001000053529089413120,tag6,"13506256158","0",2025-08-20 14:55:42.000,2025-08-20 14:55:42.000,"0","320500",i,fec83beb-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000053529206853637,WS3205001000053529089413120,tag7,喷水车间、配电间,"0",2025-08-20 14:55:42.000,2025-08-20 14:55:42.000,"0","320500",i,fec83c1b-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000053529206853638,WS3205001000053529089413120,tag8,"2025年08月20日13时39分","0",2025-08-20 14:55:42.000,2025-08-20 14:55:42.000,"0","320500",i,fec83c47-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000053529206853639,WS3205001000053529089413120,tag9,"2025年08月20日14时43分","0",2025-08-20 14:55:42.000,2025-08-20 14:55:42.000,"0","320500",i,fec83c74-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000053529206853640,WS3205001000053529089413120,tag10,苏州市吴江区应急管理局,"0",2025-08-20 14:55:42.000,2025-08-20 14:55:42.000,"0","320500",i,fec83c9e-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000053529206853641,WS3205001000053529089413120,tag11,张正洪、王海,"0",2025-08-20 14:55:42.000,2025-08-20 14:55:42.000,"0","320500",i,fec83ccc-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000053529206853642,WS3205001000053529089413120,tag12,"10050599288、10050599580","0",2025-08-20 14:55:42.000,2025-08-20 14:55:42.000,"0","320500",i,fec83cfe-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000053529206853643,WS3205001000053529089413120,tag13,企业主要从事纺织生产，现有员工约20人，主要涉及喷水工艺，本次主要针对企业安全生产进行检查，发现问题如下,"0",2025-08-20 14:55:42.000,2025-08-20 14:55:42.000,"0","320500",i,fec83d31-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000053529206853644,WS3205001000053529089413120,tag14Item,油品未设置防泄漏装置托盘，标准依据：GB / T 33000-2016   5.4.2.1,"0",2025-08-20 14:55:42.000,2025-08-20 14:55:42.000,"0","320500",i,fec83d60-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000053529206853645,WS3205001000053529089413120,tag14Item,配电间动力柜未张贴安全警示标识，标准依据：《中华人民共和国安全生产法》第三十五条,"0",2025-08-20 14:55:42.000,2025-08-20 14:55:42.000,"0","320500",i,fec83d8d-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000053529206853646,WS3205001000053529089413120,tag14Item,车间消防疏散通道被其他杂物占据，标准依据：《中华人民共和国消防法》第二十八条,"0",2025-08-20 14:55:42.000,2025-08-20 14:55:42.000,"0","320500",i,fec83dbb-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000053529206853647,WS3205001000053529089413120,tag1,（苏苏江平）应急现记〔2025〕834号,"0",2025-08-20 14:55:42.000,2025-08-20 14:55:42.000,"0","320500",i,fec83deb-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000054057336836096,WS3205001000054057072594944,entity1_tag2,http://180.108.205.123:8086/aj/writ/accessory/downLoadByImg?accessoryId=FILE3205001000047663959248896&token=466b0e76230cd8ea6369d822c86e3db6 ,,2025-08-20 14:57:48.000,2025-08-20 14:57:48.000,"0","320500",i,fec83e7e-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000054057357807616,WS3205001000054057072594944,entity1_tag3,"1",,2025-08-20 14:57:48.000,2025-08-20 14:57:48.000,"0","320500",i,fec83eac-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000054057382973440,WS3205001000054057072594944,entity1_tag4,false,,2025-08-20 14:57:48.000,2025-08-20 14:57:48.000,"0","320500",i,fec83ed7-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
