"主键","创建者","create_time","更新者","update_time","排序","是否删除  -1：已删除  0：正常","父级部门id","虚拟标识：存在一个虚拟的部门，用来查询所有下级部门中的数据；","部门编码","部门名称","简称","区域名称","部门地址","government","人名政府地址","bureau","复议安监局地址","court","诉讼人民法院地址","bank","缴纳银行地址","bank_account","邮政编码","级别","部门全称","地图id","1 公章 1 执法专用章","writ_dept_name","数据导入类型,是否是本系统生成的数据 默认0 ","地区编码","操作类型","uuid","分类分级","加载时间","是否删除名称-1:已删除,0:正常","部门编码名称","邮政编码名称","级别名称","数据导入类型名称,是否是本系统生成的数据,默认0 ","地区编码名称"
"320507402","297ec0a85c1e8b79015c1e997ab70001",2021-03-01 18:51:51.000,,2021-12-20 20:21:42.000,4,-1,"320507",0,"320507402",苏州市相城区黄埭镇,苏苏相埭,苏州市相城区,,苏州市相城区人民政府,苏州市相城区阳澄湖东路8号,苏州市应急管理局,苏州市姑苏区虎丘路88号,苏州市姑苏区人民法院,苏州市金储街298号,,,,"215100","4",苏州市相城区黄埭镇,"320507402",,,"320500","320500",u,"090ef294-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"320506100000",,2020-08-05 21:59:46.000,"1",2026-01-17 22:39:52.000,3,"0","320506",0,"320506030000",执法大队,苏苏吴,苏州市应急管理局,苏州市吴中区越溪苏街198号,苏州市吴中区人民政府,苏州市吴中区太湖东路288号,苏州市应急管理局,苏州市姑苏区虎丘路88号,苏州市姑苏区人民法院,苏州市姑苏区金储街298号,工商银行吴中支行,吴中区东吴北路18号,"1102026209000058227
","215104","4",苏州市吴中区应急管理局,,,苏州市吴中区应急管理局,"320500","320500",u,"090eee35-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500283955998165569536,"1",2020-08-05 21:59:46.000,"1",2026-01-17 22:39:57.000,51,"0","320581",1,"320581510000",古里镇,苏苏常古,,常熟市古里镇文学街72号,常熟市人民政府,常熟市金沙江路12号,,,苏州市姑苏区人民法院,张家港市人民东路100号,中国农业银行常熟古里支行,常熟市古里镇中宏新农中心12幢,,"215500","4",常熟市古里镇人民政府,,,常熟市古里镇人民政府,"320500","320500",u,"090f9531-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"320581010000",,2020-08-05 21:59:46.000,"1",2026-01-17 22:39:53.000,1,"0","320581",0,"320581010000",局长室,苏苏常,苏州市应急管理局,常熟市富阳路8号,常熟市人民政府,常熟市金沙江路8号,苏州市应急管理局,苏州市姑苏区虎丘路88号,苏州市姑苏区人民法院,张家港市人民东路100号,中国农业银行常熟分行,,账号029701或通过常熟市罚没缴款电子通知书二维码扫码缴费,"215500","4",常熟市应急管理局,,,常熟市应急管理局,"320500","320500",u,"090ef7f8-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"320508030000",,2020-08-05 21:59:46.000,"1",2026-01-17 22:39:52.000,7,"0","320508",0,"320508220000",基础处,苏苏姑,苏州市应急管理局,苏州市姑苏区西环路2115号,姑苏区人民政府,苏州市姑苏区平川路510号,苏州市应急管理局,苏州市姑苏区虎丘路88号,吴中区人民法院,昆山市前进东路1258号,中国工商银行苏州分行 ,苏州市姑苏区阊胥路88号,"1102020209000119258
","215000","4",苏州市姑苏区应急管理局,,,苏州市姑苏区应急管理局,"320500","320500",u,"090ef2e4-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500396995534079922176,USER3205190,2021-01-29 11:58:32.000,"1",2026-01-17 22:39:57.000,13,"0","320507",1,"320507440000",苏州市相城区人民政府北河泾街道办事处,苏苏相,,,,,,,,,,,,,"4",苏州高铁新城综合行政执法局,,,苏州市相城区北河泾街道办事处,"320500","320500",u,"090f9769-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500424985419579396096,"1",2021-04-16 17:40:21.000,"1",2026-01-17 22:39:58.000,51,"0","320583",1,"320583510000",昆山市巴城镇综合行政执法和安全生产监督管理办公室,苏苏昆巴,,,昆山人民政府,,昆山市司法局,,常熟市人民法院,,,,,,"4",昆山市巴城镇综合行政执法和安全生产监督管理办公室,,,昆山市应急管理局,"320500","320500",u,"090f9a9e-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500282505939129470976,"1",2020-08-05 21:59:46.000,"1",2026-01-17 22:39:56.000,5,"0","320585",1,"320585050000",危化科,苏苏太,,,太仓市人民政府,苏州市太仓市高新区县府东街99号,苏州市应急管理局,苏州市姑苏区虎丘路88号,常熟市人民法院,苏州市昆山市前进东路1258号,,,,,"4",太仓市应急管理局,,,太仓市应急管理局,"320500","320500",u,"090f9090-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500439068649974665216,"0effa5bb-7711-488c-916c-c23830a77bfd",2021-05-25 14:22:05.000,"0effa5bb-7711-488c-916c-c23830a77bfd",2026-01-17 22:39:59.000,50277,"0","320509",1,"32050906108",同里镇综合执法局,苏苏江同,,苏州市吴江区同里镇北图路19号,苏州市吴江区人民政府,,,,苏州市吴中区人民法院,,苏州市吴江区财政局同里分局非税收入专户,,苏州农村商业银行0706678511120100851127,"215200","4",苏州市吴江区综合行政执法局,,"2",苏州市吴江区同里镇人民政府,"320500","320500",u,f32a5c92-2c46-11ec-b626-fa163e11a32f,"1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500282506303954227200,"1",2020-08-05 21:59:46.000,"1",2022-08-25 22:45:19.000,8,-1,"320585",1,"320585080000",应急指挥科,苏苏太,,,太仓市人民政府,苏州市太仓市高新区县府东街99号,苏州市应急管理局,苏州市姑苏区虎丘路88号,常熟市人民法院,苏州市昆山市前进东路1258号,,,,,"4",太仓市应急管理局,,,太仓市应急管理局,"320500","320500",i,"090f90a3-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500280733468147585024,"1",2020-08-05 21:59:46.000,"1",2026-01-17 22:39:55.000,47,"0","320585",0,"320585450000",璜泾镇,苏苏太璜,,苏州市太仓市高新区县府东街99号,太仓市人民政府,苏州市太仓市高新区县府东街99号,苏州市应急管理局,苏州市姑苏区虎丘路88号,常熟市人民法院,苏州市昆山市前进东路1258号,工商银行太仓支行,苏州市太仓市上海东路10号,"1102024009000121073","215400","4",璜泾镇应急管理局,,,太仓市应急管理局,"320500","320500",u,"090f8c49-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320506408961093717725184,"1",2021-03-03 12:25:24.000,"1",2026-01-17 22:40:00.000,48,"0","320506",1,"320506590000",香山街道,苏苏吴香,,苏州市吴中区香山街道北塘路2号,苏州市吴中区人民政府,,,,苏州市姑苏区人民法院,,,,,,"4",苏州吴中区香山街道办事处,,,苏州市吴中区人民政府香山街道办事处,"320500","320500",u,"090f9ca2-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"320509110900","102785a6-8a70-4695-9ffd-4798d631ba3a",2021-05-10 17:41:13.000,"1",2026-01-27 12:39:39.000,50102,"0","320509",0,"320509030100",汾湖高新区安环局,苏苏江汾,汾湖高新区,,苏州市吴江区人民政府,,苏州市应急管理局,,苏州市吴中区人民法院,,苏州农村商业银行营业部（原名：吴江农村商业银行）,,"0706678011120100448577","215200","4",苏州市吴江区黎里镇人民政府,,"2",苏州市吴江区黎里镇人民政府,"320500","320500",u,"090ef669-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"320581030000",,2020-08-05 21:59:46.000,"1",2022-08-25 22:45:19.000,36,-1,"320581",0,"320581360000",服务科,苏苏常,苏州市应急管理局,常熟市富阳路8号,常熟市人民政府,常熟市金沙江路8号,苏州市应急管理局,苏州市姑苏区虎丘路88号,姑苏区人民法院,张家港市人民东路100号,农业银行常熟支行,,"""常熟市财政局罚没收入专户执法单位编码：007001""
","215500","4",常熟市应急管理局,,,常熟市应急管理局,"320500","320500",u,"090ef87d-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"320507401","297ec0a85c1e8b79015c1e997ab70001",2021-03-01 18:51:51.000,,2021-12-20 20:21:42.000,5,-1,"320507",0,"320507401",苏州市相城区渭塘镇,苏苏相渭,苏州市相城区,,苏州市相城区人民政府,苏州市相城区阳澄湖东路8号,苏州市应急管理局,苏州市姑苏区虎丘路88号,苏州市姑苏区人民法院,苏州市金储街298号,,,,"215100","4",苏州市相城区渭塘镇,"320507401",,,"320500","320500",u,"090ef280-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"320585010000",,2020-08-05 21:59:46.000,"1",2026-01-17 22:39:54.000,41,"0","320585",0,"320585410000",港区,苏苏太港,苏州市应急管理局,苏州市太仓市高新区县府东街99号,太仓市人民政府,苏州市太仓市高新区县府东街99号,苏州市应急管理局,苏州市姑苏区虎丘路88号,常熟市人民法院,苏州市昆山市前进东路1258号,工商银行太仓支行,苏州市太仓市上海东路10号,"1102024009000121073
","215400","4",港区安环局,,,太仓市应急管理局,"320500","320500",u,"090efb6c-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320585391615302011457536,"1",2021-01-14 15:39:25.000,"1",2026-01-17 22:40:00.000,42,"0","320585",1,"320585480000",高新区,苏苏太高,,苏州市太仓市高新区县府东街99号,太仓市人民政府,,苏州市应急管理局,,常熟市人民法院,,工商银行太仓支行,,"1102024009000121073","215400","4",高新区安环局,,,太仓市应急管理局,"320500","320500",u,"090f9cca-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"320507030000",,2020-08-05 21:59:46.000,"1",2021-12-20 20:21:42.000,42,-1,"320507",0,"320507421000",度假区安监办,苏苏相,苏州市应急管理局,苏州市相城区嘉元路6号,相城区人民政府,苏州市相城区阳澄湖东路8号行政中心主楼2号楼,苏州市应急管理局,苏州市虎丘路88号,苏州市姑苏区人民法院,苏州市金储街298号,中国工商银行相城支行,苏州市相城区嘉元路666号,"1102026509000073364
","215131","4",苏州市相城区应急管理局,,,苏州市相城区应急管理局,"320500","320500",u,"090eefa0-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500282958854168252416,"1",2020-08-05 21:59:46.000,"1",2026-01-17 22:39:56.000,4,"0","320583",1,"320583040000",政策法规科,苏苏昆,,,昆山市人民政府,昆山市前进西路1801号B栋609,苏州市应急管理局,苏州市虎丘路88号,常熟市人民法院,张家港市人民东路100号,中国建设银行股份有限公司昆山分行营业部,, 32201986436051511978-703201,,"4",昆山市应急管理局,,,昆山市应急管理局,"320500","320500",u,"090f9158-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"320508020000",,2020-08-05 21:59:46.000,"1",2026-01-17 22:39:52.000,5,"0","320508",0,"320508050000",危化处,苏苏姑,苏州市应急管理局,苏州市姑苏区西环路2115号,姑苏区人民政府,苏州市姑苏区平川路510号,苏州市应急管理局,苏州市姑苏区虎丘路88号,吴中区人民法院,昆山市前进东路1258号,中国工商银行苏州分行 ,苏州市姑苏区阊胥路88号,"1102020209000119258
","215000","4",苏州市姑苏区应急管理局,,,苏州市姑苏区应急管理局,"320500","320500",u,"090ef2d2-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"320581050000",,2020-08-05 21:59:46.000,"1",2026-01-17 22:39:54.000,5,"0","320581",0,"320581050000",危化科（行政审批科）,苏苏常,苏州市应急管理局,常熟市富阳路8号,常熟市人民政府,常熟市金沙江路8号,苏州市应急管理局,苏州市姑苏区虎丘路88号,苏州市姑苏区人民法院,张家港市人民东路100号,中国农业银行常熟分行,,账号029701或通过常熟市罚没缴款电子通知书二维码扫码缴费,"215500","4",常熟市应急管理局,,,常熟市应急管理局,"320500","320500",u,"090ef8a3-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"320505030000",,2020-08-05 21:59:46.000,"1",2020-11-26 00:58:29.000,24,-1,"320505",0,"320505240000",安监办,苏苏高,苏州市应急管理局,苏州市高新区区科普路58号,苏州市虎丘区人民政府,苏州市虎丘区科普路58号,苏州市应急管理局,苏州市姑苏区虎丘路88号,苏州市姑苏区人民法院,姑苏区金储路298号,浦发银行苏州分行营业部,苏州市虎丘区狮山路8号,"89030133150050184
","215163","6",苏州高新区（虎丘区）应急管理局,,,苏州高新区（虎丘区）应急管理局,"0","320500",u,"090eec19-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"320507040000",,2020-08-05 21:59:46.000,USER3205198,2026-01-17 22:39:52.000,19,"0","320507",0,"320507430000",苏州市相城区太平街道办事处,苏苏相太,苏州市应急管理局,苏州市相城区嘉元路6号,相城区人民政府,苏州市相城区阳澄湖东路8号行政中心主楼2号楼,,苏州市虎丘路88号,苏州市姑苏区人民法院,苏州市金储街298号,中国农业银行太平支行银行,苏州市相城区嘉元路666号,"540201040000581","215131","4",苏州市相城区太平街道综合行政执法局,,,苏州市相城区人民政府太平街道办事处,"320500","320500",u,"090eefb9-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"320507105","297ec0a85c1e8b79015c1e997ab70001",2021-03-01 18:51:51.000,"297ec0a85c1e8b79015c1e997ab70001",2021-12-20 20:21:42.000,7,-1,"320507",0,"320507105",苏州市相城区度假区（阳澄湖镇）,苏苏相澄,苏州市相城区,,苏州市相城区人民政府,苏州市相城区阳澄湖东路8号,苏州市应急管理局,苏州市姑苏区虎丘路88号,苏州市姑苏区人民法院,苏州市金储街298号,,,,"215100","4",苏州市相城区度假区（阳澄湖镇）,"320507105",,,"320500","320500",u,"090ef167-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320505913445675511844864,"1",2024-12-24 15:07:01.000,"1",2026-01-17 22:39:59.000,7,"0","320583010000",1,"320583030700",执法五中队（周市、巴城）,苏苏昆,,昆山市夏东街689号A栋,昆山市人民政府,,苏州市应急管理局,,常熟市人民法院,,中国建设银行股份有限公司昆山分行营业部,,"32201986436051511978-703201","215300","4",昆山市应急管理局,,,昆山市应急管理局,"320500","320500",u,"30710be1-c21a-11ef-b4a9-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500428133188074737664,"1",2021-04-25 10:08:27.000,"1",2026-02-28 17:38:56.000,52,"0","320583",1,"320583520000",陆家镇综合行政执法和安全生产监督管理办公室,苏苏昆陆,,,昆山人民政府,,昆山市司法局,,常熟市人民法院,,,,,,"4",陆家镇综合行政执法和安全生产监督管理办公室,,,昆山市应急管理局,"320500","320500",i,"090f9b5a-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500283928470281523200,"1",2020-08-05 21:59:46.000,"1",2026-01-17 22:39:57.000,45,"0","320581",1,"320581450000",碧溪街道,苏苏常碧,,常熟市碧溪新区江南大道1号,常熟市人民政府,常熟市金沙江路6号,,,苏州市姑苏区人民法院,张家港市人民东路100号,中国农业银行常熟市支行,,,"215500","4",常熟市人民政府碧溪街道办事处,,,常熟市人民政府碧溪街道办事处,"320500","320500",u,"090f9457-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500439072853879427072,"0effa5bb-7711-488c-916c-c23830a77bfd",2021-05-25 14:38:47.000,"0effa5bb-7711-488c-916c-c23830a77bfd",2026-01-17 22:39:59.000,50280,"0","320509",1,"32050906111",横扇街道综合执法局,苏苏江横,,苏州市吴江区横扇文广路106号,苏州市吴江区人民政府,,,,苏州市吴中区人民法院,,东太湖度假区（太湖新城）财政和资产管理局非税资金专户,,苏州农商行松陵支行0706678021120101091676,"215200","4",苏州市吴江区横扇街道综合行政执法局,,"2",苏州市吴江区人民政府横扇街道办事处,"320500","320500",u,f32a5d29-2c46-11ec-b626-fa163e11a32f,"1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500281725396246859776,"1",2020-08-05 21:59:46.000,"1",2021-12-20 20:21:43.000,1,-1,DEPT320500281480801009274880,0,"320582410100",凤凰镇综合执法局,苏苏张凤,,凤凰镇凤凰客运站向西100米,张家港市人民政府,张家港市人民中路28号,,,常熟市人民法院,昆山市前进东路1258号,中国工商银行张家港市支行代收罚款网点,苏州市张家港市凤凰镇双龙路93号,"1102028809000002192-002","215612","6",凤凰镇综合执法局,,,凤凰镇综合执法局,"320500","320500",u,"090f8f40-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500411113486219743232,USER3205190,2021-03-09 10:58:14.000,USER3205198,2026-01-17 22:39:58.000,7,"0","320507",1,"320507070000",综合管理科(应急防灾科),苏苏相,,苏州市相城区嘉元路6号,相城区人民政府,,苏州市应急管理局,,苏州市姑苏区人民法院,,中国工商银行相城支行,,"1102026509000073364","215131","4",苏州市相城区应急管理局,,,苏州市相城区应急管理局,"320500","320500",u,"090f97e9-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500439071868574502912,"0effa5bb-7711-488c-916c-c23830a77bfd",2021-05-25 14:34:52.000,"1",2026-01-17 22:39:59.000,50281,"0","320509",1,"32050906110",八坼街道综合执法局,苏苏江八,,苏州市吴江区八坼街道新市街28号,苏州市吴江区人民政府,,,,苏州市吴中区人民法院,,东太湖度假区（太湖新城）财政和资产管理局非税资金专户,, 苏州农村商业银行松陵支行 0706678021120101091676,"215200","4",苏州市吴江区人民政府八坼街道办事处,,"2",苏州市吴江区人民政府八坼街道办事处,"320500","320500",u,f32a5d13-2c46-11ec-b626-fa163e11a32f,"1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500283040994109165568,"1",2020-08-05 21:59:46.000,"1",2026-01-17 22:39:56.000,42,"0","320583",1,"320583420000",昆山开发区综合执法局,苏苏昆开,,前进东路 369 号,昆山市人民政府,昆山市前进西路1801号B栋609,苏州市应急管理局,苏州市虎丘路88号,常熟市人民法院,张家港市人民东路100号,昆山农村商业银行昆山市财政局开发区分局(非税收入专户),,"7066500521120100183972-001015",,"4",昆山开发区综合执法局,,,昆山市应急管理局,"320500","320500",u,"090f92a1-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500282506782641754112,"1",2020-08-05 21:59:46.000,"1",2026-01-17 22:39:56.000,10,"0","320585",1,"320585100000",其他执法人员,苏苏太,,,太仓市人民政府,苏州市太仓市高新区县府东街99号,苏州市应急管理局,苏州市姑苏区虎丘路88号,常熟市人民法院,苏州市昆山市前进东路1258号,,,,,"4",太仓市应急管理局,,,太仓市应急管理局,"320500","320500",u,"090f910a-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"320509030000",,2020-08-05 21:59:46.000,"1",2022-09-01 12:44:50.000,5,-1,"320509",0,"320509050000",危化科,苏苏江,苏州市应急管理局,苏州市吴江区永康路536号,苏州市吴江区人民政府,苏州市吴江区开平路1000号,苏州市应急管理局,苏州市姑苏区区虎丘路88号,苏州市吴中区人民法院,苏州市姑苏区金储街298号,苏州农村商业银行营业部（原名：吴江农村商业银行）  0706678011120100448577,苏州市吴江区中山南路路1777号,"0706678011120100448577
","215200","4",苏州市吴江区应急管理局,,,苏州市吴江区应急管理局,"320500","320500",u,"090ef4c6-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"320571020000",,2020-08-05 21:59:46.000,"1",2026-01-17 22:39:53.000,5,"0","320571",0,"320571020000",应急管理处,苏苏园,苏州市应急管理局,苏州工业园区现代大道999号现代大厦六楼,苏州工业园区管理委员会,苏州工业园区现代大道999号现代大厦,苏州市应急管理局,苏州市虎丘路88号,苏州市吴中区人民法院,苏州市金储街298号,建设银行苏州工业园区支行,苏州工业园区旺墩路158号,"322019888360582002000002
","215028","4",苏州工业园区安全生产应急管理局,,,苏州工业园区应急管理局,"320500","320500",u,"090ef6c2-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320506408959320332439552,"1",2021-03-03 12:18:21.000,"1",2026-01-17 22:40:00.000,46,"0","320506",1,"320506570000",城南街道,苏苏吴城,,,苏州市吴中区人民政府,,,,苏州市姑苏区人民法院,,,,,,"4",苏州市吴中区城南街道办事处,,,苏州市吴中区城南街道办事处,"320500","320500",u,"090f9bf2-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500280735320989765632,"1",2020-08-05 21:59:46.000,"1",2026-01-17 22:39:55.000,42,"0","320505",0,"320505420000",通安镇安监办,苏苏高,,苏州市高新区科普路58号,苏州市虎丘区人民政府,苏州市虎丘区科普路58号,苏州市应急管理局,苏州市姑苏区虎丘路88号,吴中区人民法院,姑苏区金储路298号,浦发银行新区支行,苏州市虎丘区狮山路8号,"89030155260000505，账户名：苏州高新区非税收入财政汇缴专户","215163","4",通安镇安监办,,,苏州高新区（虎丘区）应急管理局,"320500","320500",u,"090f8c88-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"320571","297ec0a85c1e8b79015c1e997ab70001",2020-08-05 21:59:46.000,"1",2026-01-17 22:39:53.000,1,"0","3205",0,"320571",苏州工业园区应急管理局,苏苏园,工业园区,,苏州工业园区管理委员会,,苏州市应急管理局,,苏州市吴中区人民法院,,建设银行,,,"215100","3",苏州工业园区安全生产监督管理局,,,苏州工业园区应急管理局,"320500","320500",u,"090ef696-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500281726225624338432,"1",2020-08-05 21:59:46.000,"1",2021-12-20 20:21:43.000,41,-1,DEPT320500281480801009274880,1,"320582414100",凤凰镇安监科,苏苏张凤,,凤凰镇凤凰客运站向西100米,张家港市人民政府,张家港市人民中路28号,,,常熟市人民法院,昆山市前进东路1258号,中国工商银行张家港市支行代收罚款网点,苏州市张家港市凤凰镇双龙路93号,"1102028809000002192-002","215612","6",凤凰镇安监科,,,凤凰镇安监科,"320500","320500",u,"090f8f54-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"320507090000",,2020-08-05 21:59:46.000,USER3205198,2026-01-17 22:39:52.000,2,"0","320507",0,"320507020000",办公室（法规宣导科）,苏苏相,苏州市应急管理局,苏州市相城区嘉元路6号,相城区人民政府,苏州市相城区阳澄湖东路8号行政中心主楼2号楼,苏州市应急管理局,苏州市虎丘路88号,苏州市姑苏区人民法院,苏州市金储街298号,中国工商银行相城支行,苏州市相城区嘉元路666号,"1102026509000073364
","215131","4",苏州市相城区应急管理局,,,苏州市相城区应急管理局,"320500","320500",u,"090ef04e-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"320582090000",,2020-08-05 21:59:46.000,"1",2026-01-17 22:39:54.000,6,"0","320582",0,"320582060000",基础管理科,苏苏张,苏州市应急管理局,张家港市华昌路505号,张家港市人民政府,张家港市人民中路28号,苏州市应急管理局,苏州市虎丘路88号,常熟市人民法院,昆山市前进东路1258号,中国工商银行张家港市财税大厦分理处,张家港市人民中路50号张家港市财政大厦,"1102028809000002192-002
","215600","4",张家港市应急管理局,,,张家港市应急管理局,"320500","320500",u,"090efab3-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500635417459918114816,"1",2022-11-18 10:02:09.000,,2026-01-17 22:39:59.000,50013,"0","320509",1,"320509010900",综合中队, 苏苏江,,苏州市吴江区永康路536号,苏州市吴江区人民政府,,苏州市应急管理局,,苏州市吴中区人民法院,,苏州农村商业银行营业部（原名：吴江农村商业银行）,,"0706678011120100448577","215200","4",苏州市吴江区应急管理局,,"2",苏州市吴江区应急管理局,"320500","320500",u,f6850ac3-6763-11ed-8131-fa163e11a32f,"1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500283927332660449280,"1",2020-08-05 21:59:46.000,"1",2026-01-17 22:39:56.000,44,"0","320581",1,"320581440000",虞山街道,苏苏常,,常熟市寺路街7号,常熟市人民政府,常熟市金沙江路6号,,,苏州市姑苏区人民法院,张家港市人民东路100号,中国农业银行常熟分行,常熟市海虞北路17号,"007001","215500","4",常熟市人民政府虞山街道办事处,,,常熟市人民政府虞山街道办事处,"320500","320500",u,"090f9443-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"320582050000",,2020-08-05 21:59:46.000,"1",2026-01-17 22:39:54.000,16,"0","320582",0,"320582160000",其他执法人员,苏苏张,苏州市应急管理局,张家港市华昌路505号,张家港市人民政府,张家港市人民中路28号,苏州市应急管理局,苏州市虎丘路88号,常熟市人民法院,昆山市前进东路1258号,中国工商银行张家港市财税大厦分理处,张家港市人民中路50号张家港市财政大厦,"1102028809000002192-002
","215600","4",张家港市应急管理局,,,张家港市应急管理局,"320500","320500",u,"090efa6c-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"10ae64d7-5d1d-4ce8-9aff-194cf8f05e56",,2021-03-27 00:56:55.000,"1",2026-01-17 22:39:51.000,1,"0","320509",0,"320509010000",局领导,苏苏江,吴江区,苏州市吴江区永康路536号,苏州市姑苏区人民法院,,苏州市应急管理局,,苏州市吴中区人民法院,,苏州农村商业银行营业部（原名：吴江农村商业银行）,,"0706678011120100448577","215200","4",苏州市吴江区应急管理局,,"1",苏州市吴江区应急管理局,"320500","320500",u,"090e63c4-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500379218040828465152,"1",2020-12-11 10:37:07.000,,2022-08-25 22:45:20.000,8,-1,"320581",1,"320581080000",防汛防旱科,苏苏常,,常熟市富阳路8号,常熟市人民政府,,苏州市应急管理局,,姑苏区人民法院,,农业银行常熟支行,,"""常熟市财政局罚没收入专户执法单位编码：007001""","215500","4",常熟市应急管理局,,,常熟市应急管理局,"320500","320500",i,"090f9741-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500360777517314871296,USER3205190,2020-10-21 13:21:04.000,USER3205198,2026-01-17 22:39:57.000,12,"0","320507",1,"320507550000",苏州市相城区元和街道办事处,苏苏相元,,苏州市相城区元和街道,相城区人民政府,,,,苏州市姑苏区人民法院,,,,,"215131","4",苏州市相城区人民政府元和街道办事处,,"2",苏州市相城区人民政府元和街道办事处,"320500","320500",u,"090f9683-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500415100917084327936,"1",2021-03-20 11:02:52.000,"1",2026-01-17 22:39:58.000,14,"0","320508",1,"320508180000",吴门桥街道,苏苏姑,,苏州市姑苏区西环路2115号,姑苏区人民政府,,苏州市应急管理局,,吴中区人民法院,,中国工商银行苏州分行,,执法机构代码：10441001,"215000","4",苏州市姑苏区应急管理局,,,苏州市姑苏区综合行政执法局,"320500","320500",u,"090f99ec-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
