"时间戳","主键ID","检查主键ID","社会信用代码","省编码","市编码","区县编码","乡镇编码","隐患等级（1：一般隐患 2：重大隐患）","隐患详情","整改建议","整改状态(0：未整改 1：已整改)","提交行政执法状态","预估/期限整改时间","风险表id","风险代码","检查时间","检查部门","隐患状态","信息来源：1-企业自查 2-监管检查 3-监管部门下发 4-行政执法检查","记录表id"," info表id","原表id","创建人","创建日期","修改人","修改日期"," 数据来源","计划id"
2026-03-16 21:01:27.000,"8aae07328e5a793e018e5ae0dbd86bc1","8aae07328e5a793e018e5ae0dbd76bc0","9132050958373526XG","320000","320500","320509","320509105","1",空调风室门被阻挡,请立即整改,"1","0",2024-03-20 16:18:00.000,,"0301",2024-03-20 16:01:10.000,,"1","1",f0daea91977c4830a89b923ec435d016,,"93727cf36ba944fbb9da080dec16fe8c",,,,2024-03-20 16:01:44.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e5a793e018e5ae8c4677537","8aae07328e5a793e018e5ae8c4647536","9132050958373526XG","320000","320500","320509","320509105","1",进入有限空间未及时挂锁,立即整改,"1","0",2024-03-20 16:20:00.000,,"0301",2024-03-20 16:09:48.000,,"1","1",f0daea91977c4830a89b923ec435d016,,"030c999bf72d4d87afd2f008766dc4cd",,,,2024-03-20 16:10:40.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e5a793e018e5af072f67c37","8aae07328e5a793e018e5af072f57c36","91320583051837564Y","320000","320500","320583","320583108","1",消防通道堵塞,立即整改,"1","0",2024-03-20 16:18:00.000,,,2024-03-20 16:18:11.000,,"1","5",,,,,,,2024-03-20 16:20:22.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e5a793e018e5b0b112214c2","8aae07328e5a793e018e5b0b111d14c1","91320583MA20K55K9K","320000","320500","320583","320583108","1",车间过道地面太滑,定时清扫油啧,"1","0",2024-03-20 17:30:00.000,,"0309",2024-03-20 16:47:16.000,,"1","1","48e83d825f0a49219184ed3aa30c726e",,"8d78337aab3240efa7de02edaff260d8",,,,2024-03-20 16:49:12.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e5a793e018e5b0daabf164a","8aae07328e5a793e018e5b0daabd1649","92320583MA1XDYDM5E","320000","320500","320583","320583108","2",车间类工业气体制备、储存设施泄露，容易产生火灾、窒息、中毒、爆炸的安全隐患,加强日常的安全检查，隐患排查，并把气体设备，储存设备移到生产车间外，安全区域，对其固定摆放，四周安装防护栏，避免碰撞。对消防设备要按月定期点检，更换。,"1","0",2024-03-20 16:43:00.000,,"0317",2024-03-20 16:50:06.000,,"1","1","0865ed1a83e54d4fbf806dcb1da23438",,"137c179c50ee4bd8ac1cd2414ed0ea86",,,,2024-03-20 16:51:34.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e5a793e018e5e57bb3d618d","8aae07328e5a793e018e5e57bb3c618c","9132058356025392XN","320000","320500","320583","320583400","1",涉及有限空间区域未作业时忘记上锁,立即上锁,"1","0",2024-03-21 08:10:00.000,,,2024-03-21 08:09:52.000,,"1","5",,,,,,,2024-03-21 15:34:18.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e5a793e018e5ea9cacb2010","8aae07328e5a793e018e5ea9caca200f","91320500MA1YAHGD9W","320000","320500","320507","320507003","1",铁屑堆放引起火灾,及时清理,"1","0",2024-03-22 08:35:00.000,,"0709",2024-03-21 09:39:30.000,,"1","1","8d2ce30b6e4f484eaf26c7687ab35dad",,"73090becd70573a3d35b2fe4434ccc67",,,,2024-03-21 09:45:04.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e5a793e018e5eabce6e219a","8aae07328e5a793e018e5eabce6d2199","91320583796538980H","320000","320500","320583","320583102","1",安全逃生出口缺少应急灯,立即,"1","0",2024-03-21 09:45:00.000,,,2024-03-21 09:41:42.000,,"1","5",,,,,,,2024-03-21 09:50:07.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e5a793e018e5ed45f2757d0","8aae07328e5a793e018e5ed45f2757cf","91320507733740364U","320000","320500","320507","320507003","1",工作灯不亮未检查,维修或者更换,"1","0",2024-03-23 12:00:00.000,,,2024-03-21 10:26:00.000,,"1","5",,,,,,,2024-03-25 07:50:29.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e5a793e018e5edc283d662b","8aae07328e5a793e018e5edc283d662a","913205096083013468","320000","320500","320509","320509105","1",原料乱放,请立即整改,"1","0",2024-03-21 12:30:00.000,,,2024-03-21 10:34:30.000,,"1","5",,,,,,,2024-03-21 10:35:51.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e5a793e018e5ee54060722e","8aae07328e5a793e018e5ee5405f722d","91320509680526419U","320000","320500","320509","320509105","1",爬梯有遮挡物,立即整改,"1","0",2024-03-21 12:43:00.000,,"0301",2024-03-21 10:44:26.000,,"1","1","26e751f072194db9b63b198b16c87cea",,fad6087d9b9e4e768301348e8cb0928c,,,,2024-03-21 10:44:59.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e5a793e018e5eed5d857a7d","8aae07328e5a793e018e5eed5d837a7c","913205096083013468","320000","320500","320509","320509105","1",风尘室门有遮挡物,立即整改,"1","0",2024-03-21 15:52:00.000,,"0301",2024-03-21 10:53:18.000,,"1","1",eff3d32aba8441ffaeee1d63b0665003,,a7eb588a68ab483390234112dee4adea,,,,2024-03-21 10:53:51.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e5a793e018e5efb6cc00652","8aae07328e5a793e018e5efb6cbf0651","913205096083013468","320000","320500","320509","320509105","1",挡过道,立即整改,"1","0",2024-03-21 14:07:00.000,,"0902",2024-03-21 11:08:39.000,,"1","1",eff3d32aba8441ffaeee1d63b0665003,,"2fd34c7b8f914d8d9940154abc446ed9",,,,2024-03-21 11:09:12.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e5a793e018e5efc326406f7","8aae07328e5a793e018e5efc326306f6","91320583MA1YX66P99","320000","320500","320583","320583108","1",消防器未点检,今天抽空点检,"0","0",2024-03-22 11:05:00.000,,,2024-03-21 11:09:30.000,,"1","5",,,,,,,2024-03-21 11:09:30.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e5a793e018e5f1875ca1786","8aae07328e5a793e018e5f1875ca1785","91320583X08280799U","320000","320500","320583","320583102","1",消防通道有杂物,立即清理,"0","0",2024-03-21 11:34:00.000,,,2024-03-21 11:40:22.000,,"1","5",,,,,,,2024-03-21 11:40:22.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e5a793e018e5f20ddb91aa8","8aae07328e5a793e018e5f20ddb81aa7","91320583X08280799U","320000","320500","320583","320583102","1",消防器物有杂物,立即清理,"0","0",2024-03-21 11:45:00.000,,,2024-03-21 11:49:33.000,,"1","5",,,,,,,2024-03-21 11:49:33.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e5a793e018e5ffdbcce39ad","8aae07328e5a793e018e5ffdbccd39ac","913205827149389498","320000","320500","320582","320582104","1",通道有放些杂物,需要清理,"1","0",2024-03-27 15:48:00.000,,,2024-03-21 15:50:48.000,,"1","5",,,,,,,2024-03-21 16:05:13.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e5a793e018e6001bba73e92","8aae07328e5a793e018e6001bba63e91","91320582MA1MTN9H6H","320000","320500","320582","320582104","1",焊接插排电线外露,将外露的电线裹起来,"1","0",2024-03-21 15:53:00.000,,,2024-03-21 15:55:10.000,,"1","5",,,,,,,2024-03-21 15:59:39.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e5a793e018e6010d6544fb7","8aae07328e5a793e018e6010d6534fb6","91320581MA1UT7EN05","320000","320500","320581","320581201","1",水环泵有异响,停机检修,"1","0",2024-03-21 16:09:00.000,,,2024-03-21 16:11:40.000,,"1","5",,,,,,,2024-03-21 16:13:06.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e5a793e018e6043b9307bb8","8aae07328e5a793e018e6043b9307bb7","91320581782720829D","320000","320500","320581","320581201","1",消火栓前有杂物堆积,移出障碍物,"1","0",2024-03-22 17:06:00.000,,,2024-03-21 17:07:15.000,,"1","5",,,,,,,2024-03-21 17:08:17.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e60752d018e616091272478","8aae07328e60752d018e616091252477","91320581MA1YJ7RR50","320000","320500","320581","320581106","1",消防通道堵塞,立即整改,"0","0",2024-03-22 22:14:00.000,,,2024-03-21 22:18:22.000,,"1","5",,,,,,,2024-03-21 22:18:22.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e60752d018e63a919bb4908","8aae07328e60752d018e63a919ba4907","91320582MA1MFFD12K","320000","320500","320582","320582100","1",通道有托盘,立即搬走,"1","0",2024-03-25 08:53:00.000,,,2024-03-22 08:56:50.000,,"1","5",,,,,,,2024-05-29 16:24:23.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e60752d018e63c42aca5f0d","8aae07328e60752d018e63c42ac95f0c","91320592MAC2W8LU67","320000","320500","320582","320582403","1",未放置灭火器,放置灭火器,"1","0",2024-03-27 09:25:00.000,,,2024-03-22 09:26:24.000,保税区,"1","6",,,,,,,2024-03-22 16:04:29.000,,"20240101030013"
2026-03-16 21:01:27.000,"8aae07328e60752d018e63cfb38c6887","8aae07328e60752d018e63cfb38b6886","91320500677622717K","320000","320500","320583","320583108","1",安全通道堵塞,挪开堵塞物体,"1","0",2024-03-22 09:37:00.000,,,2024-03-22 09:39:00.000,,"1","5",,,,,,,2024-03-22 10:41:36.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e60752d018e63d0725a690d","8aae07328e60752d018e63d07259690c","91320507MA209X0P4R","320000","320500","320507","320507105","1",逃生通道不畅通,逃生通道周围的东西已移开,"1","0",2024-03-22 09:38:00.000,,,2024-03-22 09:39:49.000,,"1","5",,,,,,,2024-03-25 15:14:35.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e60752d018e63dfd0a6774b","8aae07328e60752d018e63dfd0a6774a","91320583663823702U","320000","320500","320583","320583102","1",灭火器欠压,立即更换,"0","0",2024-03-24 09:53:00.000,,,2024-03-22 09:56:36.000,,"1","5",,,,,,,2024-03-22 09:56:36.000,,"20240101030000"
2026-03-16 21:01:27.000,"8aae07328e6b9f34018e7f0624b5401b","8aae07328e6b9f34018e7f0624b5401a","92320506MA26KDDQ6J","320000","320500","320506","320506100","1",环境卫生,每天打扫卫生,"0","0",2024-03-28 08:00:00.000,,,2024-03-27 16:28:13.000,,"1","1",,,,,,,2024-03-27 16:28:13.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e60752d018e63ee0c4105ef","8aae07328e60752d018e63ee0c3f05ee","91320581251429776P","320000","320500","320581","320581202","1",液氯缓冲罐安全阀根部阀门未上锁,现场安全阀根部阀门上锁,"1","0",2024-03-26 15:10:00.000,,"0219",2024-03-22 10:12:09.000,,"1","1","165a35c116054278b4f568f8b4842104",,"101a70960596caaf87b98c0b9f111480",,,,2024-03-24 14:01:11.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e60752d018e649dafa77d6b","8aae07328e60752d018e649dafa57d6a","91320594MA1Q2XJY2J","320000","320500","320583","320583400","1",无,"","1","0",2024-03-22 13:22:00.000,,"0301",2024-03-22 13:24:00.000,,"1","1",cac413cdc9a4474bbca9733ca85bfa04,,"6023f65aebde4453963e05f789a3f764",,,,2024-03-22 13:26:44.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e60752d018e64bd5872194e","8aae07328e60752d018e64bd5870194d","91320582071054495A","320000","320500","320582","320582403","1",锻压区未张贴风险告知，作业人员未佩戴耳塞。,"","1","0",2024-04-22 13:56:00.000,,"0799",2024-03-22 13:58:34.000,张家港市,"1","2",a00cf675050c42dba0c24f524fb0586b,,d38855b025804060a42679e00ff24ecc,,,,2024-05-08 16:59:10.000,,"20240101030013"
2026-03-16 21:01:27.000,"8aae07328e60752d018e6505762665b3","8aae07328e60752d018e6505762665b2","91320507MA269YPT46","320000","320500","320507","320507109","1",配电箱门未关闭严,配电箱未工作的情况下，必须保持配电箱按规定严闭,"1","0",2024-03-22 17:14:00.000,,,2024-03-22 15:17:21.000,,"1","5",,,,,,,2024-06-26 10:16:07.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e60752d018e6506da7766f9","8aae07328e60752d018e6506da7666f8","91320505553803372G","320000","320500","320505","320505400","1",安全通道有木条,立即清理木条,"1","0",2024-03-22 15:15:00.000,,,2024-03-22 15:18:52.000,,"1","5",,,,,,,2024-03-22 15:20:59.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e60752d018e650850a16855","8aae07328e60752d018e650850a06854","91320585MA1MP09R3M","320000","320500","320585","320585102","1",安全出口阻挡,立即整改,"1","0",2024-03-22 16:18:00.000,,,2024-03-22 15:20:28.000,,"1","5",,,,,,,2024-03-22 15:21:44.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e60752d018e651e16f37a6e","8aae07328e60752d018e651e16f27a6d","91320506MA1NL1CM3P","320000","320500","320506","320506004","1",电源,"","1","0",2024-03-22 15:41:00.000,,,2024-03-22 15:44:15.000,,"1","5",,,,,,,2024-03-22 15:46:40.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e60752d018e65327aa511e5","8aae07328e60752d018e65327aa411e4","913205827919926586","320000","320500","320582","320582103","1",灭火器过期,更换,"1","0",2024-03-22 16:05:00.000,,,2024-03-22 16:06:31.000,,"1","5",,,,,,,2024-03-22 16:07:29.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e60752d018e65393fea1717","8aae07328e60752d018e65393fe91716","913205833308440626","320000","320500","320583","320583108","1",需要加强管理层，关注安全,限时整改,"1","0",2024-03-22 18:00:00.000,,,2024-03-22 16:13:55.000,,"1","5",,,,,,,2024-03-22 16:25:06.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e60752d018e65397a631738","8aae07328e60752d018e65397a621737","91320583MA1WQW7289","320000","320500","320583","320583102","1",应急通道放产品了,将产品搬至相应区域,"1","0",2024-03-22 16:07:00.000,,,2024-03-22 16:14:10.000,,"1","5",,,,,,,2024-03-22 16:28:33.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e60752d018e6556f4832c48","8aae07328e60752d018e6556f4822c47","91320583730692678C","320000","320500","320583","320583102","1",配电箱接线不合规，,"","0","0",2024-04-18 06:35:00.000,,,2024-03-22 16:46:21.000,,"1","5",,,,,,,2024-03-22 16:46:21.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e60752d018e6559c3822ddb","8aae07328e60752d018e6559c3812dda","91320583730692678C","320000","320500","320583","320583102","1",电箱接线需要安装防护罩,"","0","0",2024-04-22 16:47:00.000,,,2024-03-22 16:49:25.000,,"1","5",,,,,,,2024-03-22 16:49:25.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e65890b018e658da872013b","8aae07328e65890b018e658da86f013a","9132058359118383X3","320000","320500","320583","320583400","1",仓库没有加挡鼠板,立即增加挡鼠板,"1","0",2024-03-22 17:42:00.000,,"0309",2024-03-22 17:46:06.000,,"1","1",ccbd1cb13f6042709f8c0ea56d471081,,"62bdd2b753e74208899f86c8d55a4061",,,,2024-05-22 13:35:26.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e65890b018e65e9546f0dc1","8aae07328e65890b018e65e9546d0dc0","91320506MA7CWGD1XY","320000","320500","320506","320506104","1",设备检修,"","1","0",2024-03-22 19:25:00.000,,"0399",2024-03-22 19:26:14.000,,"1","1","1b8d7b578c33477c8900007e7748a651",,"1e58610e664248e7ad8b40ce18237f3c",,,,2024-03-22 19:27:07.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e65890b018e69548b2250e4","8aae07328e65890b018e69548b2150e3","913205820618830464","320000","320500","320582","320582103","1",包材占用通道,立即整改，并批评教育,"1","0",2024-03-23 11:19:00.000,,,2024-03-23 11:22:12.000,,"1","5",,,,,,,2024-03-23 11:23:52.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e6b9f34018e6f5c30eb1a05","8aae07328e6b9f34018e6f5c30ea1a04","91320507MA270PP398","320000","320500","320507","320507109","1",消防栓处有堆放货物,禁止堆放货物,"1","0",2024-03-24 15:20:00.000,,,2024-03-24 15:28:17.000,,"1","5",,,,,,,2024-03-24 15:31:28.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e6b9f34018e73375cb54e68","8aae07328e6b9f34018e73375cb44e67","91320507MABN11XM6T","320000","320500","320507","320507109","1",安全出口指示牌固定不牢固，已部分脱落。,重新进行可靠地固定。,"1","0",2024-03-25 10:00:00.000,,,2024-03-25 09:26:32.000,,"1","5",,,,,,,2024-03-25 11:42:20.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e6b9f34018e735b61736b26","8aae07328e6b9f34018e735b61736b25","913205823311957119","320000","320500","320582","320582001","1",电箱未关闭,"","1","0",2024-03-25 10:00:00.000,,,2024-03-25 10:05:52.000,,"1","5",,,,,,,2024-03-25 10:08:23.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e6b9f34018e736d55fd7b8c","8aae07328e6b9f34018e736d55fb7b8b","91320582560269876K","320000","320500","320582","320582103","1",配备的灭火器被遮挡,及时清理,"1","0",2024-03-25 17:00:00.000,,"0314",2024-03-25 10:25:29.000,,"1","1","2af569f9915f4bfa8715691803ed091b",,"3f9385a490ec432a5f1ac6999332a90f",,,,2024-03-25 10:54:24.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e6b9f34018e7391741f1e65","8aae07328e6b9f34018e7391741f1e64","913205077746535314","320000","320500","320507","320507105","1",乱接线,拆除,"1","0",2024-03-25 11:03:00.000,,,2024-03-25 11:04:56.000,,"1","5",,,,,,,2024-03-25 11:10:23.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e6b9f34018e73b1cc2c34e5","8aae07328e6b9f34018e73b1cc2b34e4","91320500MA1X34UN5H","320000","320500","320509","320509105","1",叉车未使用时钥匙未拔,叉车停止使用时及时拔除钥匙,"1","0",2024-03-25 11:36:00.000,,,2024-03-25 11:40:16.000,,"1","5",,,,,,,2024-03-25 13:20:55.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e6b9f34018e73b9afa638de","8aae07328e6b9f34018e73b9af9d38dd","91320583069549448M","320000","320500","320583","320583108","1",特种设备年检标志未见,安全员及时整改,"0","0",2024-03-25 11:46:00.000,,,2024-03-25 11:48:53.000,,"1","5",,,,,,,2024-03-25 11:48:53.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e6b9f34018e740202c650e8","8aae07328e6b9f34018e740202c650e7","913205823018074814","320000","320500","320582","320582100","1",安全通道不通畅,立即整改,"1","0",2024-03-25 13:06:00.000,,,2024-03-25 13:07:53.000,,"1","5",,,,,,,2024-03-25 13:12:58.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e6b9f34018e7405cf725275","8aae07328e6b9f34018e7405cf715274","913205075900390948","320000","320500","320507","320507102","1",安全出口一处门未保持打开,马上打开,"1","0",2024-03-25 13:09:00.000,,,2024-03-25 13:12:02.000,,"1","5",,,,,,,2024-05-20 12:19:25.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e6b9f34018e74241cf06875","8aae07328e6b9f34018e74241c716874","91320582MA1MXXY72U","320000","320500","320582","320582100","1",一般,"","1","0",2024-03-25 13:44:00.000,,,2024-03-25 13:45:08.000,,"1","5",,,,,,,2024-03-25 13:47:07.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e6b9f34018e74432ff901d1","8aae07328e6b9f34018e74432ff801d0","9132050906189022X0","320000","320500","320509","320509110","1",检查完毕,"","1","0",2024-03-25 14:18:00.000,,"0301",2024-03-25 14:19:04.000,,"1","1","41e1a7eaed0d4c07ac9a8ee143a10a36",,"452c99dc566f450cbab2ee2312e2ea9c",,,,2024-03-25 14:19:57.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e6b9f34018e748914da4245","8aae07328e6b9f34018e748914d94244","91320506562996313M","320000","320500","320506","320506100","1",机台维修更换皮带轮,定期更换,"1","0",2024-03-31 10:30:00.000,,"0399",2024-03-25 15:35:25.000,,"1","1","5db8ccd9331e4150a53a113dd18f0fff",,"8ebfefa010c640e493d3ed91eb7752ba",,,,2024-03-25 15:39:12.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e6b9f34018e748d8a0a4741","8aae07328e6b9f34018e748d8a084740","91320594760529070F","320000","320500","320571","320571490","1",柴油箱未设置防泄漏设施,"","1","0",2024-04-25 15:38:00.000,,"0309",2024-03-25 15:40:17.000,,"1","1","71d0741bebc84f09b83eac44f5d58f04",,de3fff96fe3146c5859f2862df818f5a,,,,2024-04-02 13:28:46.000,,"20240101030003"
2026-03-16 21:01:29.000,ff808081866cb2e0018676ebf9fe4881,,"91320583056693045Y","320000","320500","320583","320583105","1",无,"","0","0",,,,2023-02-22 10:20:22.000,淀山湖镇,"0","3",,,,,,,2023-02-22 10:20:22.000,,
2026-03-16 21:01:27.000,"8aae07328e6b9f34018e74aeaa9763bc","8aae07328e6b9f34018e74aeaa9663bb","91320582784367985Y","320000","320500","320582","320582104","1",灭火器检查记录卡过期需完善,更新灭火器记录卡,"1","0",2024-03-26 16:13:00.000,,,2024-03-25 16:16:28.000,,"1","5",,,,,,,2024-03-25 16:17:48.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e6b9f34018e74c8c36a785a","8aae07328e6b9f34018e74c8c3697859","913205065725501477","320000","320500","320506","320506104","1",安全指示灯不亮,维修,"1","0",2024-03-25 16:42:00.000,,,2024-03-25 16:44:58.000,,"1","5",,,,,,,2024-03-25 16:48:01.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e6b9f34018e784a52b447ec","8aae07328e6b9f34018e784a52b347eb","913205827888900289","320000","320500","320582","320582104","1",物料阻挡消防通道,搬离现场通道，保持现场畅通,"1","0",2024-03-26 17:00:00.000,,,2024-03-26 09:05:21.000,,"1","5",,,,,,,2024-03-26 15:30:03.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e6b9f34018e7865de0d58df","8aae07328e6b9f34018e7865de0d58de","91320509MAC5HRYM61","320000","320500","320509","320509004","1",通道内应急灯故障,及时更换,"1","0",2024-03-26 09:33:00.000,,,2024-03-26 09:35:26.000,,"1","5",,,,,,,2024-03-26 09:39:09.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e6b9f34018e7870594662d5","8aae07328e6b9f34018e7870594562d4","91320582MA256GGB3G","320000","320500","320582","320582100","1",门口有烟蒂,立即打扫干净,"1","0",2024-03-26 10:45:00.000,,"0905",2024-03-26 09:46:53.000,,"1","1","9c6839c4970c470c9ebfa79e7eda414b",,c38f666cbe7f40a0a6742a7050fa9a6e,,,,2024-03-26 09:50:10.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e6b9f34018e787878866aad","8aae07328e6b9f34018e787878856aac","91320509571428270F","320000","320500","320509","320509002","1",生产车间摆放机器，消防通道不通畅,把消防通道上放置的机器移除了，,"1","0",2024-03-30 09:46:00.000,,,2024-03-26 09:55:45.000,,"1","5",,,,,,,2024-04-01 08:30:26.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e6b9f34018e78e4bf9638f4","8aae07328e6b9f34018e78e4bf9538f3","91320581725207164N","320000","320500","320581","320581201","1",南面电梯口处的消防栓和灭火器被垃圾桶和木架阻挡,立即移开垃圾桶和木架，保持消防栓前空间足够通畅,"1","0",2024-03-26 11:58:00.000,,,2024-03-26 11:54:01.000,,"1","5",,,,,,,2024-03-26 11:57:31.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e6b9f34018e7965945e6e42","8aae07328e6b9f34018e7965945e6e41","913205820502442499","320000","320500","320582","320582103","1",破碎机防护罩缺失,增补防护罩,"1","0",2024-03-26 14:11:00.000,,,2024-03-26 14:14:44.000,,"1","5",,,,,,,2024-05-23 14:54:52.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e6b9f34018e7965ef7d6e8b","8aae07328e6b9f34018e7965ef7c6e8a","913205855629757902","320000","320500","320585","320585102","1",消防沙箱破旧,更换新的,"1","0",2024-04-26 14:13:00.000,,"0309",2024-03-26 14:15:07.000,,"1","1",be6faa276d4a47f8974928ffe62b8c5b,,"1a8158bcf175ec9c49644d1c585904ff",,,,2024-04-26 08:10:29.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e6b9f34018e798c68600b28","8aae07328e6b9f34018e798c685f0b27","91320506734413277Y","320000","320500","320506","320506103","1",消防栓玻璃门损坏,维修工立即维修好,"1","0",2024-03-30 15:59:00.000,,,2024-03-26 14:57:09.000,,"1","5",,,,,,,2024-03-26 15:08:06.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e6b9f34018e799f69eb1b11","8aae07328e6b9f34018e799f69ea1b10","913205827500445559","320000","320500","320582","320582100","1",没有放到易取的位置,固定安放位置，员工学习使用,"1","0",2024-03-27 15:15:00.000,,,2024-03-26 15:17:54.000,,"1","5",,,,,,,2024-03-26 15:20:06.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e6b9f34018e7cd3e052256c","8aae07328e6b9f34018e7cd3e051256b","91320506MA1NU7PG2F","320000","320500","320506","320506108","1",消防水带破损,更换,"1","0",2024-03-31 17:13:00.000,,,2024-03-27 06:14:04.000,,"1","5",,,,,,,2024-03-29 09:06:12.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e6b9f34018e7cd5d41a2570","8aae07328e6b9f34018e7cd5d419256f","91320506MA1NU7PG2F","320000","320500","320506","320506108","1",水带破损,更换,"1","0",2024-03-31 06:14:00.000,,,2024-03-27 06:16:12.000,,"1","5",,,,,,,2024-03-29 09:06:40.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e6b9f34018e7d5035fc2bdf","8aae07328e6b9f34018e7d5035fb2bde","913205825502870853","320000","320500","320582","320582105","1",电箱门没关，电箱上面电板充电,电箱门要关闭，上面不能放杂物,"0","0",2024-03-27 08:59:00.000,,,2024-03-27 08:29:53.000,,"1","5",,,,,,,2024-03-27 08:29:53.000,,"20240101030000"
2026-03-16 21:01:27.000,"8aae07328e6b9f34018e7d5036052be0","8aae07328e6b9f34018e7d5035fb2bde","913205825502870853","320000","320500","320582","320582105","1",安全通道放置管子,应把管子放到存放区,"0","0",2024-03-27 08:59:00.000,,,2024-03-27 08:29:53.000,,"1","5",,,,,,,2024-03-27 08:29:53.000,,"20240101030000"
2026-03-16 21:01:27.000,"8aae07328e6b9f34018e7d50362e2be1","8aae07328e6b9f34018e7d5035fb2bde","913205825502870853","320000","320500","320582","320582105","1",吊带缝线断裂,报废，清理掉,"0","0",2024-03-27 09:59:00.000,,,2024-03-27 08:29:53.000,,"1","5",,,,,,,2024-03-27 08:29:53.000,,"20240101030000"
2026-03-16 21:01:27.000,"8aae07328e6b9f34018e7d5037002be2","8aae07328e6b9f34018e7d5035fb2bde","913205825502870853","320000","320500","320582","320582105","1",灭火器压力过高,更换,"0","0",2024-03-27 09:59:00.000,,,2024-03-27 08:29:53.000,,"1","5",,,,,,,2024-03-27 08:29:53.000,,"20240101030000"
2026-03-16 21:01:27.000,"8aae07328e6b9f34018e7d50370a2be3","8aae07328e6b9f34018e7d5035fb2bde","913205825502870853","320000","320500","320582","320582105","1",厂区工作未戴安全帽,正确穿戴劳保用品,"0","0",2024-03-27 08:59:00.000,,,2024-03-27 08:29:53.000,,"1","5",,,,,,,2024-03-27 08:29:53.000,,"20240101030000"
