"时间戳","社会统一信用代码 主键","企业名称","省","行政区划省","市","行政区划市","区县","行政区划区县","详细地址","国民经济门类","国民经济大类","国民经济中类","国民经济小类","上报状态 1已上报 0未上报","上报时间","上报时间字符串yyyyMMdd","是否规上企业 1 是 0 否","国民经济门类","国民经济大类","国民经济中类","国民经济小类","乡镇/街道","乡镇/街道名称","行业监管大类","是否编辑","是否修改","创建人","创建日期","修改人","修改日期","数据来源","标准地址","经度","纬度","风险报告ID（二次加工，最新一次近两年）","企业安全风险等级,字典：ep_last_level(A、B、C、D)","上报方式","年份标志","生产经营地址","标准地址id"
2026-03-16 18:31:37.000,"91320500MA1P02GJ4N",苏州红宇木制品厂（有限合伙）,江苏省,"320000",苏州市,"320500",吴江区,"320509",苏州市吴江区七都镇创立路53号,C,"21","211",,"2",,"20250111","0",制造业,家具制造业,木质家具制造,,"320509104",七都镇,E_5,,,,,,,,江苏省苏州市吴江区七都镇创立路53号,"120.401911","30.942953",,,"1",,,
2026-03-16 18:31:37.000,"91320500MA1P37DK3Y",苏州佐其居家具股份有限公司,江苏省,"320000",苏州市,"320500",相城区,"320507",苏州市相城区阳澄湖镇岸山开发区(原链条厂),C,"21","211",,"2",,"20250226","0",制造业,家具制造业,木质家具制造,,"320507004",北桥街道,E_5,,,,,,,,江苏省苏州市相城区北桥街道石园路58号,"120.644516","31.500519",,,"1",,,
2026-03-16 18:31:37.000,"91320500MA1P645584",苏州红状元家具股份有限公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",,C,"20","203","2031","2",,"20240125","0",制造业,木材加工和木、竹、藤、棕、草制品业,木质制品制造,建筑用木料及木材组件加工,"320506109",胥口镇,E_5,,,,,,,,,,,,,"1",,,
2026-03-16 18:31:37.000,"91320500MA1P6D3M9D",苏州清婷纺织厂（有限合伙）,江苏省,"320000",苏州市,"320500",吴江区,"320509",苏州市吴江区桃源镇铜罗开阳大道662号,C,"17","175","1751","2",,"20250108","0",制造业,纺织业,化纤织造及印染精加工,化纤织造加工,"320509106",桃源镇,E_6,"0","1",,,,,,江苏省苏州市吴江区桃源镇开阳大道662号,"120.562632","30.843548",,,"1",,,
2026-03-16 18:31:37.000,"91320500MA1PBD5B95",苏州尊诺纺织厂,江苏省,"320000",苏州市,"320500",吴江区,"320509",吴江区盛泽镇科技路1099号（吴江越泽经编纺织有限公司内）,C,"17","175","1752","0",,"20250218","0",制造业,纺织业,化纤织造及印染精加工,化纤织物染整精加工,"320509103",吴江高新区（盛泽镇）,E,,,,,,,,江苏省苏州市吴江区盛泽镇圣塘村科技路1099号,"120.633088","30.862201",,,"2",,,
2026-03-16 18:31:37.000,"91320500MA1Q24CHXW",苏州王兵家具股份有限公司,江苏省,"320000",苏州市,"320500",相城区,"320507",苏州市常熟市杨园双浜村李家桥路13号,C,"20","201","2019","2",,"20250321","0",制造业,木材加工和木、竹、藤、棕、草制品业,木材加工,其他木材加工,"320507004",北桥街道,E_5,,,,,,,,,,,,,"1",,,
2026-03-16 18:31:37.000,"91320500MA1Q2HYE04",苏州优而通电力科技有限公司,江苏省,"320000",苏州市,"320500",吴江区,"320509",吴江市七都镇双塔桥村19组,C,"29","292","2922","0",,"20250106","1",制造业,橡胶和塑料制品业,塑料制品业,塑料板、管、型材制造,"320509104",七都镇,E,,,,,,,,,,,,,"2",,,
2026-03-16 18:31:37.000,"91320500MA1QFER55W",苏州积胤木业科技有限公司,江苏省,"320000",苏州市,"320500",吴江区,"320509",苏州市吴江区松陵镇菀坪社区开发东路8号,C,"21","219",,"2",,"20250117","0",制造业,家具制造业,其他家具制造,,"320509004",横扇街道,E_5,"0","1",,,,,,江苏省苏州市吴江区横扇街道菀坪社区开发东路8号,"120.600543","31.067553",,,"1",,,
2026-03-16 18:31:37.000,"91320500MA1R7AX68M",苏州胡伟家具股份有限公司,江苏省,"320000",苏州市,"320500",常熟市,"320581",常熟市海虞镇香桥村工业园103号,C,"21","211",,"2",,"20250306","0",制造业,家具制造业,木质家具制造,,"320581102",海虞镇,E_5,,,,,,,,,,,,,"1",,,
2026-03-16 18:31:37.000,"91320500MA1R9RF871",苏州润纺纺织股份有限公司,江苏省,"320000",苏州市,"320500",吴江区,"320509",吴江市桃源镇铜罗后练村10组,C,"17","175","1751","0",,"20250119","0",制造业,纺织业,化纤织造及印染精加工,化纤织造加工,"320509106",桃源镇,E,,,,,,,,,,,,,"2",,,
2026-03-16 18:31:37.000,"91320500MA1T4YK66J",苏州尚轩纺织科技股份有限公司,江苏省,"320000",苏州市,"320500",吴江区,"320509",吴江区盛泽镇南镜荡,C,"17","178","1789","0",,"20250116","0",制造业,纺织业,产业用纺织制成品制造,其他产业用纺织制成品制造,"320509103",吴江高新区（盛泽镇）,E,,,,,,,,,,,,,"2",,,
2026-03-16 18:31:37.000,"91320500MA1T5P6Q11",苏州菲尚之品家具股份有限公司,江苏省,"320000",苏州市,"320500",常熟市,"320581",常熟市虞山镇莫城三和村西莫干路西侧元和塘西南70米7号,C,"21","219",,"2",,"20250723","0",制造业,家具制造业,其他家具制造,,"320581006",莫城街道,E_5,"0","1",,,,,,江苏省苏州市常熟市莫城街道三星村西南路302号,"120.665245","31.564402",,,"1",,,
2026-03-16 18:31:37.000,"91320500MA1T97J71Y",苏州茂春纺织股份有限公司,江苏省,"320000",苏州市,"320500",吴江区,"320509",江苏省苏州市吴江区平望镇莺湖村,C,"17","175","1751","0",,"20250117","0",制造业,纺织业,化纤织造及印染精加工,化纤织造加工,"320509102",平望镇,E,,,,,,,,吴江区平望镇莺湖村,,,,,"2",,,
2026-03-16 18:31:37.000,"91320500MA1URLNFX1",苏州裕汇康再生资源股份有限公司,江苏省,"320000",苏州市,"320500",太仓市,"320585",太仓市金浪新仓村八组15号,C,"42","421",,"2",,"20250319","0",制造业,废弃资源综合利用业,金属废料和碎屑加工处理,,"320585500",太仓港经济技术开发区,N,"0","1",,,,,,江苏省苏州市太仓市浮桥镇通港东路163号,"121.128118","31.600692",,,"1",,,
2026-03-16 18:31:37.000,"91320500MA1UTDP41R",苏州日盈纺织股份有限公司,江苏省,"320000",苏州市,"320500",吴江区,"320509",吴江区平望镇梅堰双桥村,C,"17","175","1751","0",,"20250115","1",制造业,纺织业,化纤织造及印染精加工,化纤织造加工,"320509102",平望镇,E,,,,,,,,,,,,,"2",,,
2026-03-16 18:31:37.000,"91320500MA1UTTWD3K",苏州木魁家具股份有限公司,江苏省,"320000",苏州市,"320500",常熟市,"320581",常熟市辛庄镇工业园区辛庄大道123号2栋,C,"21","211",,"2",,"20240421","0",制造业,家具制造业,木质家具制造,,"320581120",辛庄镇,E_5,,,,,,,,江苏省苏州市常熟市辛庄镇辛庄大道123号2栋,"120.684154","31.526682",,,"1",,,
2026-03-16 18:31:37.000,"91320500MA1UXQ1J9T",苏州尤家龙家具股份有限公司,江苏省,"320000",苏州市,"320500",相城区,"320507",苏州市相城区阳澄湖镇岸山村湘陆路172-2号,C,"21","211",,"0",,"20250416","0",制造业,家具制造业,木质家具制造,,"320507111",度假区（阳澄湖镇）,E,,,,,,,,江苏省苏州市相城区阳澄湖镇岸山村湘陆路172-2号,"120.727822","31.516624",,,"2",,,
2026-03-16 18:31:37.000,"91320500MA1UYTNX7D",博欣陈列道具展示（苏州）股份有限公司,江苏省,"320000",苏州市,"320500",吴江区,"320509",苏州市吴江区黎里镇莘塔龙江路718号,C,"21","211",,"2",,,"0",制造业,家具制造业,木质家具制造,,"320509107",汾湖高新区（黎里镇）,E_5,,,,,,,,,,,,,"1",,,
2026-03-16 18:31:37.000,"91320500MA1W0PHL69",苏州祥合旺红木家具股份有限公司,江苏省,"320000",苏州市,"320500",常熟市,"320581",常熟市古里镇琴东村204国道与628乡道交叉口西北侧100米,C,"21","211",,"2",,"20240114","0",制造业,家具制造业,木质家具制造,,"320581107",古里镇,E_5,,,,,,,,,,,,,"1",,,
2026-03-16 18:31:37.000,"91320500MA1W464D8J",苏州俊英家具股份有限公司,江苏省,"320000",苏州市,"320500",相城区,"320507",,C,"21","211",,"2",,"20240117","0",制造业,家具制造业,木质家具制造,,"320507004",北桥街道,E_5,,,,,,,,江苏省苏州市相城区北桥街道石桥村石园路18号2幢,"120.644577","31.501053",,,"1",,,
2026-03-16 18:31:37.000,"91320500MA1W5M6R42",苏州中南钢结构股份有限公司,江苏省,"320000",苏州市,"320500",吴江区,"320509",江苏市吴江区震泽镇八都社区小平大道2号,C,"33","331","3311","2",,"20250217","1",制造业,金属制品业,结构性金属制品制造,金属结构制造,"320509105",震泽镇,E_4,"0","1",,,,,,江苏省苏州市吴江区震泽镇八都社区小平大道2号,"120.444294","30.910382",,,"1",,,
2026-03-16 18:31:37.000,"91320500MA1WFGYF23",方达医药技术（上海）有限公司苏州分公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",苏州吴中经济开发区越溪街道越湖路1336号2幢C区第三层,C,"27","276",,"2",,"20250520","1",制造业,医药制造业,生物药品制品制造,,"320506006",越溪街道,A,,,,,,,,江苏省苏州市吴中区越溪街道越湖路1336号2幢,"120.557572","31.203249",,,"1",,,
2026-03-16 18:31:37.000,"91320500MA1WHA0K1X",苏州腾跃再生资源回收股份公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",,C,"42","422",,"2",,"20240130","0",制造业,废弃资源综合利用业,非金属废料和碎屑加工处理,,"320506111",临湖镇,N,,,,,,,,,,,,,"1",,,
2026-03-16 18:31:37.000,"91320500MA1WHJ5G5D",苏州美优佳包装科技股份有限公司,江苏省,"320000",苏州市,"320500",吴江区,"320509",苏州市吴江区汾湖镇沈家港村金黎路2号,C,"29","292","2927","2",,"20250113","0",制造业,橡胶和塑料制品业,塑料制品业,日用塑料制品制造,"320509107",汾湖高新区（黎里镇）,E_5,"0","1",,,,,,江苏省苏州市吴江区黎里镇沈家港村金黎路2号,"120.761897","31.029337",,,"1",,,
2026-03-16 18:31:37.000,"91320500MA1WHTQA73",苏州浩亨纺织有限公司,江苏省,"320000",苏州市,"320500",吴江区,"320509",苏州市吴江区盛泽镇南麻永平村7组盛南公路188号,C,"17","175","1751","2",,,"0",制造业,纺织业,化纤织造及印染精加工,化纤织造加工,"320509103",吴江高新区（盛泽镇）,E_6,"0","1",,,,,,江苏省苏州市吴江区盛泽镇永平村盛南公路188号,"120.574176","30.882349",,,"1",,,
2026-03-16 18:31:37.000,"91320500MA1WJ8NF23",苏州正工坊纺织后整理有限公司,江苏省,"320000",苏州市,"320500",吴江区,"320509",盛泽镇南环路南侧（红洲村）,C,"17","175","1752","0",,"20250114","0",制造业,纺织业,化纤织造及印染精加工,化纤织物染整精加工,"320509103",吴江高新区（盛泽镇）,E,,,,,,,,,,,,,"2",,,
2026-03-16 18:31:37.000,"91320500MA1WLXQN69",苏州奇锐特金属制品股份有限公司,江苏省,"320000",苏州市,"320500",常熟市,"320581",鸳鸯桥工业园区东方路7号,C,"33","331","3311","2",,"20240125","0",制造业,金属制品业,结构性金属制品制造,金属结构制造,"320581117",尚湖镇,E_4,,,,,,,,江苏省苏州市常熟市尚湖镇东方路178号,"120.6816","31.60203",,,"1",,,
2026-03-16 18:31:37.000,"91320500MA1WPFGR87",苏州龙启纺织股份有限公司,江苏省,"320000",苏州市,"320500",吴江区,"320509",苏州市吴江区汾湖镇甘南路西侧59号,C,"17","175","1751","2",,"20250219","0",制造业,纺织业,化纤织造及印染精加工,化纤织造加工,"320509102",平望镇,E_6,,,,,,,,,,,,,"1",,,
2026-03-16 18:31:37.000,"91320500MA1WT5M692",苏州华优纺织股份有限公司,江苏省,"320000",苏州市,"320500",吴江区,"320509",吴江盛泽镇南麻永安村7组,C,"17","175","1751","0",,"20250218","0",制造业,纺织业,化纤织造及印染精加工,化纤织造加工,"320509103",吴江高新区（盛泽镇）,E,,,,,,,,,,,,,"2",,,
2026-03-16 18:31:37.000,"91320500MA1WUACG6U",苏州苏鸿信红木家具股份有限公司,江苏省,"320000",苏州市,"320500",常熟市,"320581",常熟市虞山镇民晶村南沙路510-512号,C,"20","203","2039","2",,"20250113","0",制造业,木材加工和木、竹、藤、棕、草制品业,木质制品制造,软木制品及其他木制品制造,"320581007",常福街道,E_5,"0","1",,,,,,,,,,,"1",,,
2026-03-16 18:31:37.000,"91320500MA1WX3W77D",苏州双睦纺织股份有限公司,江苏省,"320000",苏州市,"320500",吴江区,"320509",苏州市吴江区桃源镇新和村十组华天西路8号,C,"17","175","1751","0",,"20250106","0",制造业,纺织业,化纤织造及印染精加工,化纤织造加工,"320509106",桃源镇,E,,,,,,,,江苏省苏州市吴江区桃源镇新和村华天西路8号,"120.475466","30.842655",,,"1",,,
2026-03-16 18:31:37.000,"91320500MA1WX5WD1F",威驰亚（苏州）电器科技股份有限公司,江苏省,"320000",苏州市,"320500",相城区,"320507",,C,"33","332","3329","2",,"20240118","0",制造业,金属制品业,金属工具制造,其他金属工具制造,"320507111",度假区（阳澄湖镇）,E_4,,,,,,,,江苏省苏州市相城区阳澄湖镇东横港街388号,"120.721216","31.516035",,,"1",,,
2026-03-16 18:31:37.000,"91320500MA1WXFTW58",苏州喜帛纺织股份有限公司,江苏省,"320000",苏州市,"320500",吴江区,"320509",苏州市吴江区盛泽镇寺西洋村南麻路588号,C,"17","175","1751","0",,"20250115","1",制造业,纺织业,化纤织造及印染精加工,化纤织造加工,"320509103",吴江高新区（盛泽镇）,E,,,,,,,,江苏省苏州市吴江区盛泽镇南麻路588号,"120.538321","30.887052",,,"2",,,
2026-03-16 18:31:37.000,"91320500MA1WXK4Q0L",苏州嘉俊霏金属制品股份有限公司,江苏省,"320000",苏州市,"320500",吴江区,"320509",苏州市吴江区七都镇吴越北路东侧,C,"33","339","3392","0",,"20250116","0",制造业,金属制品业,铸造及其他金属制品制造,有色金属铸造,"320509104",七都镇,E,,,,,,,,,,,,,"2",,,
2026-03-16 18:31:37.000,"91320500MA1X0QQPX5",苏州付兴纺织整理股份有限公司,江苏省,"320000",苏州市,"320500",吴江区,"320509",苏州市吴江区盛泽东环路东侧盛东路1488号,C,"17","175","1751","2",,"20240126","0",制造业,纺织业,化纤织造及印染精加工,化纤织造加工,"320509103",吴江高新区（盛泽镇）,E_6,,,,,,,,江苏省苏州市吴江区盛泽镇盛东路1488号,"120.686076","30.892177",,,"1",,,
2026-03-16 18:31:37.000,"91320500MA1X12QB57",苏州震恒钢结构股份有限公司,江苏省,"320000",苏州市,"320500",吴江区,"320509",震泽镇大船港村10组,C,"33","331","3311","0",,"20250114","0",制造业,金属制品业,结构性金属制品制造,金属结构制造,"320509105",震泽镇,E,,,,,,,,,,,,,"2",,,
2026-03-16 18:31:37.000,"91320500MA1X250X3Q",苏州市晶正纺织整理有限公司,江苏省,"320000",苏州市,"320500",吴江区,"320509",江苏省苏州市吴江区盛泽镇舜新南路688俊达织造内,C,"17","175","1752","2",,"20250113","0",制造业,纺织业,化纤织造及印染精加工,化纤织物染整精加工,"320509103",吴江高新区（盛泽镇）,E_6,"0","1",,,,,,江苏省苏州市吴江区盛泽镇舜新南路688号,"120.658517","30.879604",,,"1",,,
2026-03-16 18:31:37.000,"91320500MA1X2K872H",苏州中旺纺织整理股份有限公司,江苏省,"320000",苏州市,"320500",吴江区,"320509",苏州市吴江区盛泽镇坝里村11组锦绣路4号,C,"17","175","1752","2",,"20250214","0",制造业,纺织业,化纤织造及印染精加工,化纤织物染整精加工,"320509103",吴江高新区（盛泽镇）,E_6,"0","1",,,,,,江苏省苏州市吴江区盛泽镇坝里村锦绣路4号,"120.634","31.959",,,"1",,,
2026-03-16 18:31:37.000,"91320500MA1X5FQW4J",苏州威思克汽车配件股份有限公司,江苏省,"320000",苏州市,"320500",太仓市,"320585",苏州市太仓市沙溪镇沙鹿路198号,C,"36","367",,"2",,"20240115","0",制造业,汽车制造业,汽车零部件及配件制造,,"320585110",沙溪镇,E_4,,,,,,,,江苏省苏州市太仓市沙溪镇沙鹿路198号,"121.087015","31.585547",,,"1",,,
2026-03-16 18:31:37.000,"91320500MA1X758R2M",苏州高澜纺织科技股份有限公司,江苏省,"320000",苏州市,"320500",吴江区,"320509",苏州市吴江区盛泽镇南环路南侧《杨扇路与胜超路交叉口南200米,C,"17","175","1751","2",,"20250120","0",制造业,纺织业,化纤织造及印染精加工,化纤织造加工,"320509103",吴江高新区（盛泽镇）,E_6,"0","1",,,,,,,,,,,"1",,,
2026-03-16 18:31:37.000,"91320500MA1X8LG44P",苏州旺群纺织股份有限公司,江苏省,"320000",苏州市,"320500",吴江区,"320509",苏州市吴江区汾湖镇黎里社区工业园（黎民北路635号）,C,"17","175","1751","2",,"20240116","0",制造业,纺织业,化纤织造及印染精加工,化纤织造加工,"320509107",汾湖高新区（黎里镇）,E_6,,,,,,,,江苏省苏州市吴江区黎里镇黎民北路635号,"120.708075","31.017422",,,"1",,,
2026-03-16 18:31:37.000,"91320500MA1X93RU3C",苏州明帅旅游制品股份有限公司,江苏省,"320000",苏州市,"320500",相城区,"320507",通成路88号A幢2楼,C,"41","411","4119","2",,"20240223","0",制造业,其他制造业,日用杂品制造,其他日用杂品制造,"320507107",渭塘镇,E_5,,,,,,,,江苏省苏州市相城区渭塘镇通成路88号A幢,"120.654899","31.478939",,,"1",,,
2026-03-16 18:31:37.000,"91320500MA1X944L6E",苏州东明阳木业股份有限公司,江苏省,"320000",苏州市,"320500",太仓市,"320585",苏州太仓市浮桥镇方桥村厂房（九牌线与方桥线交叉口东北300米）,C,"20","201","2013","2",,"20240118","0",制造业,木材加工和木、竹、藤、棕、草制品业,木材加工,单板加工,"320585500",太仓港经济技术开发区,E_5,,,,,,,,江苏省苏州市太仓市璜泾镇新华村三十组22号,"121.08391","31.66818",,,"1",,,
